Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
Evis,10/8/2020 11:04,0:00:04,Autoplayed: user action: None; ,Bodyguard: Season 1 (Trailer),TRAILER,Chrome PC (Cadmium),0:00:01,Not latest view,AL (Albania)
Evis,10/8/2020 11:04,0:00:03,,The Blacklist: Season 7: Brothers (Episode 17),,Chrome PC (Cadmium),0:00:03,Not latest view,AL (Albania)
Evis,10/8/2020 11:02,0:00:01,,The Blacklist: Season 6: Dr. Hans Koehler (No. 33) (Episode 1),,Chrome PC (Cadmium),0:00:01,Not latest view,AL (Albania)
Evis,10/8/2020 9:51,1:08:18,,The Blacklist: Season 5: Sutton Ross (No. 17) (Episode 22),,Chrome PC (Cadmium),0:42:24,0:42:24,AL (Albania)
Evis,10/8/2020 9:14,0:00:08,,The Blacklist: Season 5: Sutton Ross (No. 17) (Episode 22),,Chrome PC (Cadmium),0:00:08,Not latest view,AL (Albania)
Evis,10/8/2020 8:28,0:41:53,,The Blacklist: Season 5: Lawrence Dane Devlin (No. 26) (Episode 21),,Chrome PC (Cadmium),0:42:26,0:42:26,AL (Albania)
Evis,10/8/2020 8:16,0:00:07,,The Blacklist: Season 5: Lawrence Dane Devlin (No. 26) (Episode 21),,Chrome PC (Cadmium),0:00:34,Not latest view,AL (Albania)
Evis,10/7/2020 11:38,0:00:02,,The Blacklist: Season 5: Lawrence Dane Devlin (No. 26) (Episode 21),,Chrome PC (Cadmium),0:00:28,Not latest view,AL (Albania)
Evis,10/7/2020 11:14,0:19:29,,The Blacklist: Season 5: Nicholas T. Moore (No. 110) (Episode 20),,Chrome PC (Cadmium),0:42:26,0:42:26,AL (Albania)
Evis,10/7/2020 9:08,0:21:08,,The Blacklist: Season 5: Nicholas T. Moore (No. 110) (Episode 20),,Chrome PC (Cadmium),0:23:00,Not latest view,AL (Albania)
Evis,10/7/2020 9:00,0:00:27,Autoplayed: user action: None; ,How to Get Away with Murder: Season 1_hook_primary_16x9,HOOK,Chrome PC (Cadmium),0:00:00,Not latest view,AL (Albania)
Evis,10/6/2020 11:17,0:00:09,,The Blacklist: Season 5: Nicholas T. Moore (No. 110) (Episode 20),,Chrome PC (Cadmium),0:00:09,Not latest view,AL (Albania)
Evis,10/6/2020 10:59,0:14:46,,The Blacklist: Season 5: Ian Garvey (No. 13): Conclusion (Episode 19),,Chrome PC (Cadmium),0:42:25,0:42:25,AL (Albania)
Evis,10/6/2020 10:14,0:08:13,,The Blacklist: Season 5: Ian Garvey (No. 13): Conclusion (Episode 19),,Chrome PC (Cadmium),0:27:40,Not latest view,AL (Albania)
Evis,10/3/2020 18:41,0:18:37,,The Blacklist: Season 5: Ian Garvey (No. 13): Conclusion (Episode 19),,Chrome PC (Cadmium),0:19:28,Not latest view,AL (Albania)
Evis,10/3/2020 18:02,0:37:44,,The Blacklist: Season 5: Zarak Mosadek (No. 23) (Episode 18),,Chrome PC (Cadmium),0:42:29,0:42:29,AL (Albania)
Evis,10/3/2020 11:57,0:01:29,,The Blacklist: Season 5: Zarak Mosadek (No. 23) (Episode 18),,Chrome PC (Cadmium),0:04:45,Not latest view,AL (Albania)
Evis,10/3/2020 11:17,0:38:30,,The Blacklist: Season 5: Anna-Garcia Duerte (No. 25) (Episode 17),,Chrome PC (Cadmium),0:42:26,0:42:26,AL (Albania)
Evis,10/3/2020 10:44,0:00:20,Autoplayed: user action: None; ,The Blacklist: Season 5: Anna-Garcia Duerte (No. 25) (Episode 17),,Chrome PC (Cadmium),0:00:20,Not latest view,AL (Albania)
Evis,10/3/2020 10:04,0:40:22,,The Blacklist: Season 5: The Capricorn Killer (No. 19) (Episode 16),,Chrome PC (Cadmium),0:42:31,0:42:31,AL (Albania)
Evis,10/3/2020 7:50,0:00:16,,The Blacklist: Season 5: The Capricorn Killer (No. 19) (Episode 16),,Chrome PC (Cadmium),0:00:16,Not latest view,AL (Albania)
Evis,10/3/2020 7:10,0:32:59,,The Blacklist: Season 5: Pattie Sue Edwards (No. 68) (Episode 15),,Chrome PC (Cadmium),0:42:28,0:42:28,AL (Albania)
Evis,10/3/2020 7:08,0:00:43,Autoplayed: user action: None; ,Suits: Season 1_hook_primary_16x9,HOOK,Chrome PC (Cadmium),0:00:55,Not latest view,AL (Albania)
Evis,10/3/2020 7:08,0:00:38,Autoplayed: user action: None; ,Season 1 Clip 2: Emily in Paris,HOOK,Chrome PC (Cadmium),0:00:00,0:00:00,AL (Albania)
Evis,10/2/2020 17:16,0:06:35,,The Blacklist: Season 5: Pattie Sue Edwards (No. 68) (Episode 15),,Chrome PC (Cadmium),0:09:29,Not latest view,AL (Albania)
Evis,10/2/2020 17:06,0:09:41,,The Blacklist: Season 5: Raleigh Sinclair III (No. 51) (Episode 14),,Chrome PC (Cadmium),0:42:29,0:42:29,AL (Albania)
Evis,10/1/2020 12:47,0:24:08,Autoplayed: user action: None; ,The Blacklist: Season 5: Raleigh Sinclair III (No. 51) (Episode 14),,Chrome PC (Cadmium),0:32:48,Not latest view,AL (Albania)
Evis,10/1/2020 12:34,0:11:53,,The Blacklist: Season 5: The Invisible Hand (Episode 13),,Chrome PC (Cadmium),0:42:32,0:42:32,AL (Albania)
Evis,10/1/2020 11:58,0:06:34,,The Blacklist: Season 5: The Invisible Hand (Episode 13),,Chrome PC (Cadmium),0:30:40,Not latest view,AL (Albania)
Evis,10/1/2020 11:57,0:00:13,Autoplayed: user action: None; ,The Blacklist: Season 1_hook_primary_16x9,HOOK,Chrome PC (Cadmium),0:00:13,Not latest view,AL (Albania)
Evis,10/1/2020 11:57,0:00:10,Autoplayed: user action: None; ,Eat Pray Love_hook_primary_16x9,HOOK,Chrome PC (Cadmium),0:00:10,0:00:10,AL (Albania)
Evis,10/1/2020 10:50,0:04:54,,The Blacklist: Season 5: The Invisible Hand (Episode 13),,Chrome PC (Cadmium),0:24:08,Not latest view,AL (Albania)
Evis,10/1/2020 9:38,0:17:45,,The Blacklist: Season 5: The Invisible Hand (Episode 13),,Chrome PC (Cadmium),0:20:20,Not latest view,AL (Albania)
Evis,9/30/2020 11:37,0:00:02,,The Blacklist: Season 5: The Invisible Hand (Episode 13),,Chrome PC (Cadmium),0:00:02,Not latest view,AL (Albania)
Evis,9/30/2020 10:49,0:39:25,,The Blacklist: Season 5: The Cook (No. 56) (Episode 12),,Chrome PC (Cadmium),0:42:27,0:42:27,AL (Albania)
Evis,9/29/2020 13:31,0:00:08,,The Blacklist: Season 5: The Cook (No. 56) (Episode 12),,Chrome PC (Cadmium),0:00:08,Not latest view,AL (Albania)
Evis,9/29/2020 12:47,0:39:07,,The Blacklist: Season 5: Abraham Stern (No. 100) (Episode 11),,Chrome PC (Cadmium),0:42:23,0:42:23,AL (Albania)
Evis,9/29/2020 9:56,0:00:05,,The Blacklist: Season 5: Abraham Stern (No. 100) (Episode 11),,Chrome PC (Cadmium),0:00:05,Not latest view,AL (Albania)
Evis,9/29/2020 9:14,0:41:42,,The Blacklist: Season 5: The Informant (No. 118) (Episode 10),,Chrome PC (Cadmium),0:42:29,0:42:29,AL (Albania)
Evis,9/28/2020 12:45,0:00:02,,The Blacklist: Season 5: The Informant (No. 118) (Episode 10),,Chrome PC (Cadmium),0:00:02,Not latest view,AL (Albania)
Evis,9/28/2020 12:33,0:11:43,,The Blacklist: Season 5: Ruin (Episode 9),,Chrome PC (Cadmium),0:42:25,0:42:25,AL (Albania)
Evis,9/28/2020 11:50,0:30:15,,The Blacklist: Season 5: Ruin (Episode 9),,Chrome PC (Cadmium),0:30:47,Not latest view,AL (Albania)
Evis,9/28/2020 11:50,0:00:06,Autoplayed: user action: None; ,Season 1 Trailer: The Last Dance,TRAILER,Chrome PC (Cadmium),0:00:06,0:00:06,AL (Albania)
Evis,9/28/2020 9:55,0:00:32,,The Blacklist: Season 5: Ruin (Episode 9),,Chrome PC (Cadmium),0:00:32,Not latest view,AL (Albania)
Evis,9/28/2020 9:13,0:42:29,,The Blacklist: Season 5: Ian Garvey (No. 13) (Episode 8),,Chrome PC (Cadmium),0:42:29,0:42:29,AL (Albania)
Evis,9/28/2020 9:12,0:00:04,Autoplayed: user action: None; ,Season 1 Trailer: The Last Dance,TRAILER,Chrome PC (Cadmium),0:00:04,Not latest view,AL (Albania)
Evis,9/26/2020 18:44,0:00:32,,The Blacklist: Season 5: Ian Garvey (No. 13) (Episode 8),,Chrome PC (Cadmium),0:00:32,Not latest view,AL (Albania)
Evis,9/26/2020 18:04,0:39:23,,The Blacklist: Season 5: The Killgannon Corporation (No. 48) (Episode 7),,Chrome PC (Cadmium),0:42:25,0:42:25,AL (Albania)
Evis,9/26/2020 17:58,0:00:04,,The Blacklist: Season 5: The Killgannon Corporation (No. 48) (Episode 7),,Chrome PC (Cadmium),0:03:02,Not latest view,AL (Albania)
Evis,9/26/2020 16:40,0:39:50,,The Blacklist: Season 5: The Travel Agency (No. 90) (Episode 6),,Chrome PC (Cadmium),0:42:29,0:42:29,AL (Albania)
Evis,9/26/2020 15:54,0:41:01,,The Blacklist: Season 5: Ilyas Surkov (No. 54) (Episode 5),,Chrome PC (Cadmium),0:42:30,0:42:30,AL (Albania)
Evis,9/26/2020 15:53,0:00:51,Autoplayed: user action: None; ,Season 1 Trailer: The Last Dance,TRAILER,Chrome PC (Cadmium),0:00:51,Not latest view,AL (Albania)
Evis,9/26/2020 11:47,0:00:11,,The Blacklist: Season 5: Ilyas Surkov (No. 54) (Episode 5),,Chrome PC (Cadmium),0:00:11,Not latest view,AL (Albania)
Evis,9/26/2020 11:06,0:39:22,,The Blacklist: Season 5: The Endling (No. 44) (Episode 4),,Chrome PC (Cadmium),0:42:27,0:42:27,AL (Albania)
Evis,9/26/2020 10:48,0:00:57,Autoplayed: user action: None; ,The Blacklist: Season 6_hook_primary_16x9,HOOK,Chrome PC (Cadmium),0:00:57,Not latest view,AL (Albania)
Evis,9/26/2020 10:48,0:00:05,Autoplayed: user action: None; ,Enola Holmes: Context Up-Front Trailer,TRAILER,Chrome PC (Cadmium),0:00:03,0:00:03,AL (Albania)
Evis,9/24/2020 12:03,0:00:10,,The Blacklist: Season 5: The Endling (No. 44) (Episode 4),,Chrome PC (Cadmium),0:00:10,Not latest view,AL (Albania)
Evis,9/24/2020 11:17,0:37:07,,The Blacklist: Season 5: Miss Rebecca Thrall (No. 76) (Episode 3),,Chrome PC (Cadmium),0:42:28,0:42:28,AL (Albania)
Evis,9/24/2020 11:02,0:02:18,,The Blacklist: Season 5: Miss Rebecca Thrall (No. 76) (Episode 3),,Chrome PC (Cadmium),0:05:21,Not latest view,AL (Albania)
Evis,9/24/2020 10:12,0:39:54,,The Blacklist: Season 5: Greyson Blaise (No. 37) (Episode 2),,Chrome PC (Cadmium),0:42:27,0:42:27,AL (Albania)
Evis,9/24/2020 9:07,0:42:02,,The Blacklist: Season 5: Smokey Putnum (No. 30) (Episode 1),,Chrome PC (Cadmium),0:42:26,0:42:26,AL (Albania)
Evis,9/24/2020 9:06,0:00:04,Autoplayed: user action: None; ,Clip 1: Enola Holmes,HOOK,Chrome PC (Cadmium),0:00:04,0:00:04,AL (Albania)
Evis,9/23/2020 12:36,0:00:24,,The Blacklist: Season 5: Smokey Putnum (No. 30) (Episode 1),,Chrome PC (Cadmium),0:00:24,Not latest view,AL (Albania)
Evis,9/23/2020 11:56,0:37:31,,The Blacklist: Season 4: Mr. Kaplan (No. 4): Conclusion (Episode 22),,Chrome PC (Cadmium),0:42:27,0:42:27,AL (Albania)
Evis,9/23/2020 11:49,0:04:52,,The Blacklist: Season 4: Mr. Kaplan (No. 4): Conclusion (Episode 22),,Chrome PC (Cadmium),0:05:05,Not latest view,AL (Albania)
Evis,9/23/2020 10:31,0:00:01,,The Blacklist: Season 4: Mr. Kaplan (No. 4): Conclusion (Episode 22),,Chrome PC (Cadmium),0:00:02,Not latest view,AL (Albania)
Evis,9/23/2020 9:39,0:39:52,,The Blacklist: Season 4: Mr. Kaplan (No. 4) (Episode 21),,Chrome PC (Cadmium),0:42:29,0:42:29,AL (Albania)
Evis,9/23/2020 9:39,0:00:13,,The Blacklist: Season 4: The Debt Collector (No. 46) (Episode 20),,Chrome PC (Cadmium),0:00:13,0:00:13,AL (Albania)
Evis,9/22/2020 11:32,0:36:39,,The Blacklist: Season 4: The Debt Collector (No. 46) (Episode 20),,Chrome PC (Cadmium),0:42:24,Not latest view,AL (Albania)
Evis,9/22/2020 11:01,0:18:14,,The Blacklist: Season 4: Dr. Bogdan Krilov (No. 29) (Episode 19),,Chrome PC (Cadmium),0:42:28,0:42:28,AL (Albania)
Evis,9/22/2020 11:01,0:00:04,Autoplayed: user action: None; ,What Men Want_hook_primary_16x9,HOOK,Chrome PC (Cadmium),0:00:04,0:00:04,AL (Albania)
Evis,9/22/2020 9:28,0:22:43,,The Blacklist: Season 4: Dr. Bogdan Krilov (No. 29) (Episode 19),,Chrome PC (Cadmium),0:24:15,Not latest view,AL (Albania)
Evis,9/22/2020 9:01,0:27:36,,The Blacklist: Season 4: Philomena (No. 61) (Episode 18),,Chrome PC (Cadmium),0:42:29,0:42:29,AL (Albania)
Evis,9/21/2020 14:14,0:14:32,,The Blacklist: Season 4: Philomena (No. 61) (Episode 18),,Chrome PC (Cadmium),0:15:31,Not latest view,AL (Albania)
Evis,9/21/2020 13:30,0:39:55,,The Blacklist: Season 4: Requiem (Episode 17),,Chrome PC (Cadmium),0:42:26,0:42:26,AL (Albania)
Evis,9/21/2020 13:25,0:02:24,,The Blacklist: Season 4: Requiem (Episode 17),,Chrome PC (Cadmium),0:02:31,Not latest view,AL (Albania)
Evis,9/21/2020 13:24,0:00:46,Autoplayed: user action: None; ,What Men Want_hook_01_16x9,HOOK,Chrome PC (Cadmium),0:00:46,0:00:46,AL (Albania)
Evis,9/21/2020 11:52,0:00:07,,The Blacklist: Season 4: Requiem (Episode 17),,Chrome PC (Cadmium),0:00:07,Not latest view,AL (Albania)
Evis,9/21/2020 11:00,0:42:25,,The Blacklist: Season 4: Dembe Zuma (No. 10) (Episode 16),,Chrome PC (Cadmium),0:42:25,0:42:25,AL (Albania)
Evis,9/21/2020 10:07,0:38:56,,The Blacklist: Season 4: The Apothecary (No. 59) (Episode 15),,Chrome PC (Cadmium),0:42:26,0:42:26,AL (Albania)
Evis,9/21/2020 10:04,0:00:15,Autoplayed: user action: None; ,Brooklyn Nine-Nine: Season 1_hook_primary_16x9,HOOK,Chrome PC (Cadmium),0:00:00,Not latest view,AL (Albania)
Evis,9/19/2020 16:09,0:03:02,,The Blacklist: Season 4: The Apothecary (No. 59) (Episode 15),,Chrome PC (Cadmium),0:03:02,Not latest view,AL (Albania)
Evis,9/19/2020 15:49,0:18:09,,The Blacklist: Season 4: The Architect (No. 107) (Episode 14),,Chrome PC (Cadmium),0:42:28,0:42:28,AL (Albania)
Evis,9/19/2020 15:47,0:01:54,,The Blacklist: Season 4: The Architect (No. 107) (Episode 14),,Apple iPhone 8 Plus (CDMA),0:24:19,Not latest view,AL (Albania)
Evis,9/19/2020 15:22,0:21:20,,The Blacklist: Season 4: The Architect (No. 107) (Episode 14),,Chrome PC (Cadmium),0:22:56,Not latest view,AL (Albania)
Evis,9/19/2020 15:19,0:00:31,,The Blacklist: Season 4: The Architect (No. 107) (Episode 14),,Chrome PC (Cadmium),0:01:36,Not latest view,AL (Albania)
Evis,9/19/2020 14:38,0:40:30,,The Blacklist: Season 4: Isabella Stone (No. 34) (Episode 13),,Chrome PC (Cadmium),0:42:35,0:42:35,AL (Albania)
Evis,9/19/2020 14:36,0:00:23,,The Blacklist: Season 4: Isabella Stone (No. 34) (Episode 13),,Chrome PC (Cadmium),0:02:05,Not latest view,AL (Albania)
Evis,9/19/2020 13:49,0:39:13,,The Blacklist: Season 4: Natalie Luca (No. 184) (Episode 12),,Chrome PC (Cadmium),0:42:33,0:42:33,AL (Albania)
Evis,9/19/2020 12:16,0:00:05,Autoplayed: user action: None; ,The Blacklist: Season 4: Natalie Luca (No. 184) (Episode 12),,Chrome PC (Cadmium),0:00:05,Not latest view,AL (Albania)
Evis,9/19/2020 11:34,0:40:02,,The Blacklist: Season 4: The Harem (No. 102) (Episode 11),,Chrome PC (Cadmium),0:42:32,0:42:32,AL (Albania)
Evis,9/19/2020 10:07,0:00:08,,The Blacklist: Season 4: The Harem (No. 102) (Episode 11),,Chrome PC (Cadmium),0:00:08,Not latest view,AL (Albania)
Evis,9/19/2020 9:41,0:26:00,,The Blacklist: Season 4: The Forecaster (No. 163) (Episode 10),,Chrome PC (Cadmium),0:42:28,0:42:28,AL (Albania)
Evis,9/19/2020 7:55,0:13:54,,The Blacklist: Season 4: The Forecaster (No. 163) (Episode 10),,Chrome PC (Cadmium),0:16:28,Not latest view,AL (Albania)
Evis,9/18/2020 19:30,0:00:04,Autoplayed: user action: None; ,The Blacklist: Season 4: The Forecaster (No. 163) (Episode 10),,Chrome PC (Cadmium),0:00:04,Not latest view,AL (Albania)
Evis,9/18/2020 18:50,0:40:10,,The Blacklist: Season 4: Lipet's Seafood Company (No. 111) (Episode 9),,Chrome PC (Cadmium),0:42:31,0:42:31,AL (Albania)
Evis,9/18/2020 18:49,0:01:05,Autoplayed: user action: None; ,Trailer: The Social Dilemma,TRAILER,Chrome PC (Cadmium),0:01:05,0:01:05,AL (Albania)
Evis,9/17/2020 12:15,0:00:01,,The Blacklist: Season 4: Lipet's Seafood Company (No. 111) (Episode 9),,Apple iPhone 8 Plus (CDMA),0:00:01,Not latest view,AL (Albania)
Evis,9/17/2020 11:50,0:24:35,,The Blacklist: Season 4: Dr. Adrian Shaw (No. 98): Conclusion (Episode 8),,Apple iPhone 8 Plus (CDMA),0:42:32,0:42:32,AL (Albania)
Evis,9/17/2020 11:38,0:07:01,,The Blacklist: Season 4: Dr. Adrian Shaw (No. 98): Conclusion (Episode 8),,Chrome PC (Cadmium),0:17:57,Not latest view,AL (Albania)
Evis,9/17/2020 11:18,0:10:26,,The Blacklist: Season 4: Dr. Adrian Shaw (No. 98): Conclusion (Episode 8),,Chrome PC (Cadmium),0:10:56,Not latest view,AL (Albania)
Evis,9/17/2020 11:01,0:00:20,Autoplayed: user action: None; ,The Blacklist: Season 4: Dr. Adrian Shaw (No. 98): Conclusion (Episode 8),,Chrome PC (Cadmium),0:00:42,Not latest view,AL (Albania)
Evis,9/17/2020 10:46,0:15:20,,The Blacklist: Season 4: Dr. Adrian Shaw (No. 98) (Episode 7),,Chrome PC (Cadmium),0:42:32,0:42:32,AL (Albania)
Evis,9/17/2020 8:24,0:25:34,,The Blacklist: Season 4: Dr. Adrian Shaw (No. 98) (Episode 7),,Chrome PC (Cadmium),0:27:16,Not latest view,AL (Albania)
Evis,9/17/2020 8:23,0:00:06,Autoplayed: user action: None; ,Prison Break: Season 1_hook_primary_16x9,HOOK,Chrome PC (Cadmium),0:00:06,Not latest view,AL (Albania)
Evis,9/16/2020 12:12,0:00:12,,The Blacklist: Season 4: Dr. Adrian Shaw (No. 98) (Episode 7),,Chrome PC (Cadmium),0:00:12,Not latest view,AL (Albania)
Evis,9/16/2020 11:12,0:42:27,,The Blacklist: Season 4: The Thrushes (No. 53) (Episode 6),,Chrome PC (Cadmium),0:42:28,0:42:28,AL (Albania)
Evis,9/16/2020 9:46,0:00:02,,The Blacklist: Season 4: The Thrushes (No. 53) (Episode 6),,Chrome PC (Cadmium),0:00:02,Not latest view,AL (Albania)
Evis,9/16/2020 9:38,0:08:29,,The Blacklist: Season 4: The Lindquist Concern (No. 105) (Episode 5),,Chrome PC (Cadmium),0:42:30,0:42:30,AL (Albania)
Evis,9/16/2020 9:37,0:00:04,Autoplayed: user action: None; ,The Blacklist: Season 1_hook_primary_16x9,HOOK,Chrome PC (Cadmium),0:00:04,Not latest view,AL (Albania)
Evis,9/15/2020 12:55,0:30:39,Autoplayed: user action: None; ,The Blacklist: Season 4: The Lindquist Concern (No. 105) (Episode 5),,Chrome PC (Cadmium),0:34:01,Not latest view,AL (Albania)
Evis,9/15/2020 12:30,0:19:24,,The Blacklist: Season 4: Gaia (No. 81) (Episode 4),,Chrome PC (Cadmium),0:42:31,0:42:31,AL (Albania)
Evis,9/15/2020 10:46,0:20:54,,The Blacklist: Season 4: Gaia (No. 81) (Episode 4),,Chrome PC (Cadmium),0:23:09,Not latest view,AL (Albania)
Evis,9/15/2020 9:33,0:00:11,,The Blacklist: Season 4: Gaia (No. 81) (Episode 4),,Chrome PC (Cadmium),0:00:11,Not latest view,AL (Albania)
Evis,9/15/2020 8:52,0:40:54,,The Blacklist: Season 4: Miles McGrath (No. 65) (Episode 3),,Chrome PC (Cadmium),0:42:30,0:42:30,AL (Albania)
Evis,9/15/2020 7:48,0:00:28,Autoplayed: user action: None; ,The Blacklist: Season 4: Miles McGrath (No. 65) (Episode 3),,Chrome PC (Cadmium),0:00:28,Not latest view,AL (Albania)
Evis,9/15/2020 7:27,0:19:18,,The Blacklist: Season 4: Mato (No. 66) (Episode 2),,Chrome PC (Cadmium),0:42:33,0:42:33,AL (Albania)
Evis,9/14/2020 14:13,0:23:22,,The Blacklist: Season 4: Mato (No. 66) (Episode 2),,Chrome PC (Cadmium),0:23:22,Not latest view,AL (Albania)
Evis,9/14/2020 13:28,0:42:25,,The Blacklist: Season 4: Esteban (No. 79) (Episode 1),,Chrome PC (Cadmium),0:42:27,0:42:27,AL (Albania)
Evis,9/14/2020 12:20,0:00:02,,The Blacklist: Season 4: Esteban (No. 79) (Episode 1),,Chrome PC (Cadmium),0:00:02,Not latest view,AL (Albania)
Evis,9/14/2020 11:24,0:42:08,,The Blacklist: Season 3: Alexander Kirk (No. 14): Conclusion (Episode 23),,Chrome PC (Cadmium),0:42:32,0:42:32,AL (Albania)
Evis,9/14/2020 10:41,0:36:27,,The Blacklist: Season 3: Alexander Kirk (No. 14) (Episode 22),,Chrome PC (Cadmium),0:42:52,0:42:52,AL (Albania)
Evis,9/14/2020 9:44,0:06:12,,The Blacklist: Season 3: Alexander Kirk (No. 14) (Episode 22),,Apple iPhone 8 Plus (CDMA),0:06:29,Not latest view,AL (Albania)
Evis,9/14/2020 8:34,0:41:13,,The Blacklist: Season 3: Susan Hargrave (Episode 21),,Apple iPhone 8 Plus (CDMA),0:41:41,0:41:41,AL (Albania)
Evis,9/14/2020 8:34,0:00:07,,The Blacklist: Season 3: The Artax Network (Episode 20),,Apple iPhone 8 Plus (CDMA),0:42:13,0:42:13,AL (Albania)
Evis,9/12/2020 12:36,0:26:47,,The Blacklist: Season 3: The Artax Network (Episode 20),,Chrome PC (Cadmium),0:42:21,Not latest view,AL (Albania)
Evis,9/12/2020 12:19,0:15:12,,The Blacklist: Season 3: The Artax Network (Episode 20),,Chrome PC (Cadmium),0:15:34,Not latest view,AL (Albania)
Evis,9/12/2020 10:42,0:00:02,,The Blacklist: Season 3: The Artax Network (Episode 20),,Chrome PC (Cadmium),0:00:02,Not latest view,AL (Albania)
Evis,9/12/2020 10:13,0:29:15,,The Blacklist: Season 3: Cape May (Episode 19),,Chrome PC (Cadmium),0:42:32,0:42:32,AL (Albania)
Evis,9/10/2020 17:56,0:11:16,,The Blacklist: Season 3: Cape May (Episode 19),,Chrome PC (Cadmium),0:13:11,Not latest view,AL (Albania)
Evis,9/10/2020 17:56,0:00:04,Autoplayed: user action: None; ,The Blacklist: Season 1_hook_primary_16x9,HOOK,Chrome PC (Cadmium),0:00:04,Not latest view,AL (Albania)
Evis,9/10/2020 17:36,0:00:43,,The Blacklist: Season 3: Cape May (Episode 19),,Chrome PC (Cadmium),0:00:44,Not latest view,AL (Albania)
Evis,9/10/2020 17:04,0:30:35,,The Blacklist: Season 3: Mr. Solomon (No. 32): The Conclusion (Episode 18),,Chrome PC (Cadmium),0:42:27,0:42:27,AL (Albania)
Evis,9/10/2020 13:26,0:11:32,,The Blacklist: Season 3: Mr. Solomon (No. 32): The Conclusion (Episode 18),,Chrome PC (Cadmium),0:12:20,Not latest view,AL (Albania)
Evis,9/10/2020 12:42,0:42:12,Autoplayed: user action: None; ,The Blacklist: Season 3: Mr. Solomon (No. 32) (Episode 17),,Chrome PC (Cadmium),0:42:33,0:42:33,AL (Albania)
Evis,9/10/2020 11:47,0:39:41,,The Blacklist: Season 3: The Caretaker (No. 78) (Episode 16),,Chrome PC (Cadmium),0:42:39,0:42:39,AL (Albania)
Evis,9/10/2020 11:04,0:41:51,,The Blacklist: Season 3: Drexel (No. 113) (Episode 15),,Chrome PC (Cadmium),0:42:32,0:42:32,AL (Albania)
Evis,9/10/2020 11:04,0:00:08,Autoplayed: user action: None; ,Breaking Bad: Season 1_hook_primary_16x9,HOOK,Chrome PC (Cadmium),0:00:08,0:00:08,AL (Albania)
Evis,9/10/2020 9:57,0:00:07,,The Blacklist: Season 3: Drexel (No. 113) (Episode 15),,Chrome PC (Cadmium),0:00:41,Not latest view,AL (Albania)
Evis,9/10/2020 9:47,0:09:22,,The Blacklist: Season 3: Lady Ambrosia (No. 77) (Episode 14),,Chrome PC (Cadmium),0:42:34,0:42:34,AL (Albania)
Evis,9/10/2020 8:34,0:31:58,,The Blacklist: Season 3: Lady Ambrosia (No. 77) (Episode 14),,Chrome PC (Cadmium),0:33:17,Not latest view,AL (Albania)
Evis,9/10/2020 8:33,0:00:56,Autoplayed: user action: None; ,Breaking Bad: Season 1_hook_primary_16x9,HOOK,Chrome PC (Cadmium),0:00:56,Not latest view,AL (Albania)
Evis,9/9/2020 12:49,0:42:26,,The Blacklist: Season 3: Alistair Pitt (No. 103) (Episode 13),,Chrome PC (Cadmium),0:42:29,0:42:29,AL (Albania)
Evis,9/9/2020 8:39,0:39:40,,The Blacklist: Season 3: The Vehm (No. 132) (Episode 12),,Chrome PC (Cadmium),0:42:40,0:42:40,AL (Albania)
Evis,9/8/2020 10:22,0:23:56,,The Blacklist: Season 3: Mr. Gregory Devry (No. 95) (Episode 11),,Chrome PC (Cadmium),0:42:24,0:42:24,AL (Albania)
